NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.096825e-05,-2.07522e-05,-2.037477e-05,-2.019323e-05,-2.02882e-05,-2.033681e-05,-2.033871e-05,-2.024527e-05,-2.012031e-05,-2.004598e-05,-2.006245e-05,-2.021415e-05,-2.008099e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.521093e-05,-7.392421e-05,-7.310425e-05,-7.271202e-05,-7.274589e-05,-7.291038e-05,-7.288298e-05,-7.252715e-05,-7.211389e-05,-7.190642e-05,-7.20023e-05,-7.212195e-05,-7.190085e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0001423103,-0.0001403258,-0.0001386245,-0.0001381851,-0.0001387252,-0.0001393762,-0.0001393805,-0.0001384518,-0.0001372946,-0.0001364402,-0.0001364603,-0.0001366216,-0.0001361894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0002059821,-0.0002029364,-0.0001997427,-0.0001983916,-0.0001986487,-0.0002004016,-0.0002021458,-0.0002022942,-0.000200318,-0.0001975133,-0.0001954467,-0.0001946861,-0.0001945582,-0.000193744,-0.0001912445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0002497878,-0.0002458084,-0.0002434497,-0.0002426506,-0.0002457707,-0.0002513603,-0.0002562224,-0.0002568515,-0.0002523628,-0.0002456754,-0.0002398303,-0.0002371682,-0.0002360334,-0.0002349371,-0.00023138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0002789132,-0.0002753052,-0.0002723782,-0.0002706233,-0.0002752105,-0.0002860388,-0.0003015844,-0.0003143429,-0.0003163564,-0.0003056716,-0.0002886949,-0.0002739332,-0.0002651982,-0.0002614536,-0.0002590126,-0.0002555185,-0.000247437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0002915939,-0.0002888197,-0.0002868552,-0.0002925686,-0.000309498,-0.0003447229,-0.0003902161,-0.000426088,-0.0004316015,-0.0004030014,-0.0003569341,-0.0003146007,-0.0002888785,-0.0002768778,-0.0002720219,-0.0002667868,-0.0002594305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0002996744,-0.000297751,-0.0002963904,-0.0003026993,-0.0003268174,-0.0003915772,-0.0005024732,-0.0006369778,-0.0007361989,-0.0007481521,-0.0006676287,-0.0005367777,-0.0004140314,-0.0003334114,-0.0002949831,-0.0002800241,-0.0002734139,-0.0002639345,-0.0002517214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0003022178,-0.0003018844,-0.0003018652,-0.0003083539,-0.0003400154,-0.0004418694,-0.0006642953,-0.001014214,-0.001376256,-0.001598283,-0.001596862,-0.001388523,-0.001056777,-0.0007188884,-0.0004719528,-0.0003433387,-0.0002946994,-0.0002770352,-0.000267638,-0.0002528894,-0.0002351328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0003032368,-0.0003054213,-0.0003119238,-0.0003501121,-0.0004930899,-0.0008820083,-0.001596983,-0.002431762,-0.003062789,-0.003316573,-0.003197289,-0.002784549,-0.002178964,-0.001503103,-0.0009052783,-0.0005185025,-0.0003439252,-0.0002896047,-0.0002697495,-0.0002565832,-0.0002357282,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0003013262,-0.0003065101,-0.0003132043,-0.0003560805,-0.0005399817,-0.001145565,-0.002368181,-0.003820407,-0.004900569,-0.005407161,-0.005412155,-0.005036545,-0.004397024,-0.003590885,-0.002697326,-0.001797851,-0.001020691,-0.0005325287,-0.000332488,-0.0002791601,-0.0002573091,-0.0002394214,-0.0002121467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0002971324,-0.0003060549,-0.0003128005,-0.0003592199,-0.0005784023,-0.00143422,-0.003276239,-0.005367612,-0.00683212,-0.00753668,-0.007624734,-0.007249262,-0.006558523,-0.00566847,-0.00467977,-0.003665722,-0.002680702,-0.001766041,-0.0009879086,-0.0004970639,-0.0003099993,-0.0002644423,-0.0002404246,-0.000217189,-0.0001836095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0003028986,-0.000309331,-0.0003581718,-0.0006038049,-0.001721421,-0.004250435,-0.006943973,-0.008763102,-0.00965128,-0.009811177,-0.009414574,-0.008630198,-0.0075903,-0.006419828,-0.005214561,-0.00405661,-0.003005502,-0.002095544,-0.001342693,-0.0007581958,-0.0004024189,-0.0002760841,-0.000244039,-0.0002174682,-0.0001883628,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0002980182,-0.0003042805,-0.0003543616,-0.0006157332,-0.001985178,-0.005233292,-0.008504237,-0.01068184,-0.01177358,-0.01202194,-0.01160552,-0.01071135,-0.009486447,-0.008074643,-0.006588635,-0.005132372,-0.003787453,-0.002619398,-0.00167702,-0.0009833425,-0.0005414475,-0.0003179231,-0.0002505352,-0.0002343261,-0.0002191642,-0.0001897233,-0.0001546946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0002896395,-0.0002958458,-0.000347401,-0.000613252,-0.002210236,-0.006179676,-0.01003149,-0.01259032,-0.01392425,-0.01428843,-0.01387021,-0.01287447,-0.01145914,-0.009782245,-0.007969191,-0.006140607,-0.004394311,-0.002817188,-0.001482641,-0.0004427663,0.0002585388,0.0006110597,0.0006101671,0.0003261698,-4.73418e-05,-0.0001855388,-0.0001877459,-0.0001555828,-0.0001148102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0002795563,-0.0002851065,-0.0003386783,-0.0005987457,-0.002388927,-0.007069476,-0.01152069,-0.0144936,-0.01611488,-0.0166325,-0.0162471,-0.0151778,-0.01358923,-0.01165219,-0.009502326,-0.00727229,-0.005071247,-0.003000343,-0.001148445,0.0004116083,0.001609876,0.002403195,0.002747121,0.002642735,0.00207859,0.001151462,0.000193358,-0.0001337449,-0.000151613,-0.000117276,-7.050361e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0002660702,-0.0002703806,-0.0003266592,-0.0005722685,-0.002508705,-0.00788325,-0.01295911,-0.01638567,-0.01834019,-0.01905659,-0.01875237,-0.01765029,-0.01592404,-0.01375632,-0.01128952,-0.008664942,-0.005999217,-0.003403506,-0.0009758552,0.001197138,0.003030583,0.004460752,0.005417328,0.00586359,0.005748424,0.005079931,0.003841009,0.002138731,0.000460633,-7.834295e-05,-0.0001088987,-7.28312e-05,-2.204366e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
